Public RD&D spending in Million,,Source: IEA All rights reserved ( http://www.iea.org/t&c/termsandconditions/ ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,Economic Indicators,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021 Estimated,2022 Estimated
Austria,USD (2021 prices and exchange rates),Unallocated ,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Austria,USD (2021 prices and exchange rates),Total Budget,..,..,..,70.625,87.583,73.689,79.171,73.247,80.764,76.924,84.226,80.19,49.433,43.225,50.74,29,20.647,35.466,29.478,39.059,43.109,43.314,43.195,45.177,47.87,46.249,40.115,50.4,48.674,41.134,54.271,53.032,65.677,48.318,105.773,134.596,174.947,171.574,167.117,170.546,191.767,168.216,181.214,177.431,189.378,183.53,186.691,264.855,..
Austria,USD (2021 prices and PPP),Energy efficiency,..,..,..,22.386,24.759,22.877,29.528,24.701,28.741,22.155,32.578,28.516,25.641,18.07,23.189,11.253,10.5,12.668,10.622,15.862,19.583,17.855,18.038,16.96,13.56,15.084,13.953,17.505,14.98,9.46,18.032,17.558,17.547,13.198,39.662,61.925,91.308,102.582,87.421,86.276,93.824,84.611,96.735,94.942,94.849,104.578,104.735,128.654,..
Austria,USD (2021 prices and PPP),Fossil fuels ,..,..,..,1.922,2.819,5.855,0.697,3.757,10.102,4.123,5.335,6.48,1.035,1.67,1.832,1.182,0.358,1.799,2.378,2.745,1.723,1.59,3.369,3.375,1.169,1.283,0.869,1.212,0.777,0.861,0.827,0.405,1.625,1.509,4.568,0.82,1.495,1.79,2.024,7.875,0.937,6.58,2.198,3.406,0.851,2.082,2.252,1.051,..
Austria,USD (2021 prices and PPP),Renewables ,..,..,..,12.641,16.361,18.782,22.564,17.097,16.469,18.405,9.509,9.209,6.973,6.869,10.477,5.788,3.871,8.873,7.637,10.418,13.477,15.944,12.375,14.815,19.475,18.319,12.747,15.165,18.314,18.509,17.516,21.67,24.312,25.468,41.236,53.878,55.162,52.777,44.531,45.772,49.259,32.858,44.468,30.836,32.895,32.811,29.349,27.458,..
Austria,USD (2021 prices and PPP),Nuclear,..,..,..,20.968,21.218,16.307,14.492,14.745,15.086,20.444,19.845,18.838,6.355,5.747,4.696,4.126,1.988,4.727,3.673,4.471,3.249,3.231,2.811,3.349,4.714,5.836,5.276,6.421,6.556,5.428,5.926,5.968,6.457,5.649,7.505,4.933,5.029,4.231,3.973,3.941,2.295,1.934,2.214,1.755,2.594,2.239,2.139,2.094,..
Austria,USD (2021 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.342,11.306,1.995,3.991,4.374,5.786,3.489,5.942,6.056,12.484,2.52,4.615,6.684,11.46,13.076,11.839,55.138,..
Austria,USD (2021 prices and PPP),Other power and storage technologies ,..,..,..,16.631,12.588,7.96,14.647,14.93,13.31,10.642,12.964,13.811,11.131,10.964,12.292,8.615,5.383,10.155,6.369,6.696,8.588,7.223,8.402,7.323,8.263,5.991,6.282,8.811,7.168,7.371,13.796,6.962,6.299,3.905,8.756,10.724,28.838,19.697,36.17,34.209,53.629,53.302,45.224,53.721,41.097,28.668,44.154,60.428,..
Austria,USD (2021 prices and PPP),Other cross-cutting technologies/research,..,..,..,5.546,21.576,11.784,7.858,7.836,7.883,11.469,15.282,14.084,4.924,5.702,5.054,1.92,1.316,2.004,2.749,4.105,2.267,3.282,3.991,5.41,7.106,5.932,6.365,8.04,7.403,5.019,5.448,4.237,6.933,3.072,14.235,15.984,10.779,10.008,9.456,9.277,5.046,8.96,10.051,9.871,31.019,24.678,17.248,25.535,..
Austria,USD (2021 prices and PPP),Unallocated,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Austria,USD (2021 prices and PPP),Total Budget ,..,..,..,80.092,99.323,83.567,89.784,83.066,91.59,87.236,95.516,90.94,56.059,49.019,57.542,32.887,23.414,40.22,33.429,44.295,48.887,49.121,48.985,51.233,54.287,52.449,45.492,57.155,55.198,46.647,61.546,60.141,74.481,54.795,119.952,152.638,198.398,194.574,189.519,193.408,217.473,190.765,205.505,201.216,214.764,208.131,211.717,300.358,..
Austria,Euro (2021 prices and exchange rates),Energy efficiency,..,..,..,16.7,18.47,17.066,22.028,18.427,21.441,16.528,24.303,21.273,19.128,13.48,17.299,8.395,7.833,9.45,7.924,11.833,14.609,13.32,13.456,12.652,10.116,11.253,10.409,13.059,11.175,7.057,13.452,13.098,13.09,9.846,29.588,46.196,68.116,76.526,65.216,64.362,69.993,63.12,72.164,70.827,70.757,78.015,78.132,95.976,..
Austria,Euro (2021 prices and exchange rates),Fossil fuels ,..,..,..,1.434,2.103,4.368,0.52,2.803,7.536,3.076,3.98,4.834,0.772,1.246,1.367,0.882,0.267,1.342,1.774,2.048,1.285,1.186,2.513,2.518,0.872,0.957,0.648,0.904,0.58,0.642,0.617,0.302,1.212,1.126,3.408,0.612,1.115,1.335,1.51,5.875,0.699,4.909,1.64,2.541,0.635,1.553,1.68,0.784,..
Austria,Euro (2021 prices and exchange rates),Renewables ,..,..,..,9.43,12.205,14.011,16.833,12.754,12.286,13.73,7.094,6.87,5.202,5.124,7.816,4.318,2.888,6.619,5.697,7.772,10.054,11.894,9.232,11.052,14.528,13.666,9.509,11.313,13.662,13.808,13.067,16.166,18.137,18.999,30.762,40.193,41.151,39.372,33.22,34.146,36.747,24.512,33.173,23.004,24.54,24.477,21.894,20.484,..
Austria,Euro (2021 prices and exchange rates),Nuclear,..,..,..,15.642,15.829,12.165,10.811,11,11.254,15.251,14.804,14.053,4.741,4.287,3.503,3.078,1.483,3.526,2.74,3.335,2.424,2.41,2.097,2.498,3.517,4.354,3.936,4.79,4.891,4.049,4.421,4.452,4.817,4.214,5.599,3.68,3.752,3.156,2.964,2.94,1.712,1.443,1.652,1.309,1.935,1.67,1.596,1.562,..
Austria,Euro (2021 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.493,8.434,1.488,2.977,3.263,4.316,2.603,4.433,4.518,9.313,1.88,3.443,4.986,8.549,9.755,8.832,41.133,..
Austria,Euro (2021 prices and exchange rates),Other power and storage technologies ,..,..,..,12.407,9.391,5.938,10.927,11.138,9.929,7.939,9.671,10.303,8.304,8.179,9.17,6.427,4.016,7.576,4.751,4.995,6.407,5.388,6.268,5.463,6.164,4.469,4.686,6.573,5.347,5.499,10.292,5.194,4.699,2.913,6.532,8,21.513,14.694,26.983,25.52,40.007,39.763,33.737,40.076,30.658,21.386,32.939,45.079,..
Austria,Euro (2021 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,4.137,16.096,8.791,5.862,5.846,5.881,8.556,11.4,10.507,3.673,4.254,3.77,1.432,0.982,1.495,2.051,3.062,1.691,2.448,2.977,4.036,5.301,4.425,4.748,5.998,5.523,3.744,4.064,3.161,5.172,2.292,10.619,11.924,8.041,7.466,7.054,6.921,3.764,6.684,7.498,7.364,23.14,18.41,12.867,19.049,..
Austria,Euro (2021 prices and exchange rates),Unallocated,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Austria,Euro (2021 prices and exchange rates),Total Budget ,..,..,..,59.749,74.095,62.341,66.979,61.967,68.326,65.078,71.255,67.841,41.82,36.568,42.926,24.534,17.467,30.004,24.938,33.044,36.47,36.644,36.543,38.22,40.498,39.127,33.937,42.638,41.178,34.799,45.913,44.865,55.563,40.877,89.484,113.868,148.005,145.152,141.381,144.282,162.235,142.311,153.307,150.107,160.214,155.266,157.941,224.067,..
Belgium,National currency (nominal),Energy efficiency,5.801,6.073,7.04,5.31,3.624,5.022,5.87,6.916,5.622,8.017,10.01,6.423,7.816,2.677,2.975,0.719,..,6.056,2.717,6.051,8.399,7.7,10.011,8.921,13.292,4.046,..,..,..,..,..,..,..,23.127,..,..,0,44.727,77.883,51.317,51.556,53.407,44.132,43.637,56.851,68.641,126.98,100.108,..
Belgium,National currency (nominal),Fossil fuels ,2.343,3.123,3.285,4.078,2.082,3.87,6.631,9.936,12.377,14.938,8.352,8.664,11.572,5.377,3.57,3.669,..,0.796,1.103,1.024,1.48,1.237,1.502,2.097,0.432,0.82,..,..,..,..,..,..,..,1.886,..,..,0,0,2.458,0.1,1.563,1.774,0.695,0,0.836,0.321,3.506,4.65,..
Belgium,National currency (nominal),Renewables ,0.161,0.508,0.674,1.111,1.453,3.835,6.782,11.175,5.942,9.222,11.103,11.344,4.621,3.644,1.735,0.421,..,0.278,1.708,2.033,2.191,3.555,2.669,3.011,1.258,0.996,..,..,..,..,..,..,..,14.895,..,..,0,17.078,17.502,19.098,26.898,17.601,15.188,16.329,11.546,24.267,19.231,12.353,..
Belgium,National currency (nominal),Nuclear,42.65,60.523,60.709,68.476,55.801,55.729,71.443,54.209,58.436,47.953,58.498,60.248,57.992,59.358,52.504,39.316,..,..,..,..,23.947,24.435,36.049,37.467,49.913,40.62,..,..,..,..,..,..,..,44.341,..,..,56.086,69.72,81.453,103.553,67.021,76.387,88.734,72.914,77.382,95.507,111.757,103.999,152.992
Belgium,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.597,..,..,0,1.429,0.217,0,3.174,1.219,1.256,1.922,2.012,7.18,4.841,19.978,..
Belgium,National currency (nominal),Other power and storage technologies ,8.131,8.007,8.54,0.883,0.719,1.631,3.148,1.259,0.538,0.178,0.34,0.419,0.268,0,1.487,1.116,..,0.079,2.154,6.42,3.671,5.099,5.126,1.679,4.507,2.698,..,..,..,..,..,..,..,5.021,..,..,0,14.98,27.703,17.735,12.509,8.941,12.321,20.742,15.123,29.298,19.788,18.962,..
Belgium,National currency (nominal),Other cross-cutting technologies/research,9.234,8.974,10.109,0.868,2.759,3.562,1.973,4.246,4.269,3.937,5.935,3.8,3.366,2.358,0.421,0,..,1.676,1.926,1.113,1.673,1.748,1.091,1.374,0.982,0.565,..,..,..,..,..,..,..,4.394,..,..,0,2.912,3.581,2.955,4.12,1.943,2.169,4.122,9.28,10.236,5.202,5.732,..
Belgium,National currency (nominal),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,4.366,0.528,0,1.5,0,0,..
Belgium,National currency (nominal),Total Budget ,68.319,87.209,90.357,80.724,66.438,73.649,95.848,87.742,87.184,84.244,94.237,90.898,85.635,73.414,62.692,45.241,..,..,..,..,41.362,43.773,56.448,54.548,70.384,49.745,..,..,..,..,..,..,..,94.262,..,..,56.086,150.846,210.798,194.758,166.841,161.271,168.861,160.194,173.03,236.95,291.306,265.782,..
Belgium,National Currency (2021 prices),Energy efficiency,23.657,21.938,23.641,16.59,10.843,14.378,16.14,18.087,13.668,18.455,21.854,13.403,15.866,5.344,5.813,1.341,..,10.675,4.631,9.917,13.483,11.871,15.361,13.585,19.883,6.016,..,..,..,..,..,..,..,29.442,..,..,0,53.577,91.499,59.532,59.227,60.548,49.09,47.667,61.172,72.585,132.573,100.108,..
Belgium,National Currency (2021 prices),Fossil fuels ,9.555,11.281,11.031,12.741,6.229,11.08,18.233,25.985,30.09,34.387,18.234,18.079,23.49,10.734,6.975,6.841,..,1.403,1.88,1.678,2.376,1.907,2.305,3.193,0.646,1.219,..,..,..,..,..,..,..,2.401,..,..,0,0,2.888,0.116,1.796,2.011,0.773,0,0.9,0.339,3.66,4.65,..
Belgium,National Currency (2021 prices),Renewables ,0.657,1.835,2.263,3.471,4.347,10.98,18.648,29.225,14.446,21.229,24.24,23.671,9.38,7.274,3.39,0.785,..,0.49,2.911,3.332,3.517,5.481,4.095,4.585,1.882,1.481,..,..,..,..,..,..,..,18.962,..,..,0,20.457,20.562,22.155,30.9,19.954,16.894,17.837,12.424,25.661,20.078,12.353,..
Belgium,National Currency (2021 prices),Nuclear,173.931,218.632,203.864,213.945,166.958,159.555,196.439,141.767,142.066,110.385,127.712,125.718,117.717,118.493,102.586,73.302,..,..,..,..,38.442,37.672,55.313,57.057,74.662,60.4,..,..,..,..,..,..,..,56.449,..,..,68.398,83.515,95.693,120.13,76.993,86.601,98.703,79.648,83.263,100.995,116.68,103.999,..
Belgium,National Currency (2021 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.76,..,..,0,1.712,0.255,0,3.646,1.382,1.397,2.1,2.165,7.593,5.054,19.978,..
Belgium,National Currency (2021 prices),Other power and storage technologies ,33.159,28.924,28.678,2.759,2.151,4.67,8.656,3.293,1.308,0.41,0.742,0.874,0.544,0,2.905,2.081,..,0.139,3.671,10.522,5.893,7.861,7.865,2.557,6.742,4.012,..,..,..,..,..,..,..,6.392,..,..,0,17.944,32.546,20.574,14.37,10.137,13.705,22.658,16.272,30.981,20.66,18.962,..
Belgium,National Currency (2021 prices),Other cross-cutting technologies/research,37.657,32.418,33.946,2.712,8.255,10.198,5.425,11.104,10.379,9.063,12.957,7.929,6.833,4.707,0.823,0,..,2.954,3.283,1.824,2.686,2.695,1.674,2.092,1.469,0.84,..,..,..,..,..,..,..,5.594,..,..,0,3.488,4.207,3.428,4.733,2.203,2.413,4.503,9.985,10.824,5.431,5.732,..
Belgium,National Currency (2021 prices),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,4.856,0.577,0,1.586,0,0,..
Belgium,National Currency (2021 prices),Total Budget ,278.611,315.032,303.423,252.212,198.784,210.861,263.542,229.462,211.956,193.925,205.738,189.674,173.829,146.553,122.492,84.349,..,..,..,..,66.398,67.485,86.613,83.069,105.283,73.968,..,..,..,..,..,..,..,120.001,..,..,68.398,180.694,247.652,225.935,191.666,182.835,187.831,174.988,186.181,250.564,304.137,265.782,..
Belgium,USD (2021 prices and exchange rates),Energy efficiency ,27.963,25.931,27.944,19.61,12.817,16.995,19.078,21.379,16.156,21.814,25.832,15.843,18.754,6.317,6.871,1.585,..,12.618,5.474,11.722,15.937,14.032,18.157,16.058,23.502,7.111,..,..,..,..,..,..,..,34.801,..,..,0,63.33,108.155,70.369,70.008,71.57,58.026,56.344,72.307,85.798,156.706,118.331,..
Belgium,USD (2021 prices and exchange rates),Fossil fuels,11.294,13.335,13.039,15.06,7.363,13.097,21.552,30.715,35.567,40.647,21.553,21.37,27.766,12.688,8.245,8.086,..,1.658,2.222,1.983,2.809,2.254,2.725,3.774,0.764,1.441,..,..,..,..,..,..,..,2.838,..,..,0,0,3.414,0.137,2.123,2.377,0.914,0,1.064,0.401,4.326,5.496,..
Belgium,USD (2021 prices and exchange rates),Renewables,0.777,2.169,2.675,4.103,5.138,12.979,22.043,34.545,17.076,25.093,28.652,27.98,11.087,8.598,4.007,0.928,..,0.579,3.441,3.939,4.157,6.479,4.84,5.42,2.225,1.751,..,..,..,..,..,..,..,22.414,..,..,0,24.181,24.305,26.188,36.525,23.586,19.969,21.084,14.686,30.332,23.733,14.602,..
Belgium,USD (2021 prices and exchange rates),Nuclear ,205.592,258.43,240.974,252.89,197.35,188.599,232.197,167.573,167.927,130.479,150.96,148.603,139.145,140.063,121.26,86.645,..,..,..,..,45.44,44.53,65.382,67.443,88.253,71.395,..,..,..,..,..,..,..,66.725,..,..,80.849,98.717,113.112,141.998,91.008,102.365,116.67,94.147,98.42,119.379,137.92,122.93,..
Belgium,USD (2021 prices and exchange rates),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.898,..,..,0,2.024,0.301,0,4.31,1.634,1.651,2.482,2.559,8.975,5.974,23.615,..
Belgium,USD (2021 prices and exchange rates),Other power and storage technologies,39.195,34.189,33.898,3.261,2.543,5.52,10.232,3.892,1.546,0.485,0.877,1.033,0.643,0,3.434,2.46,..,0.164,4.339,12.437,6.966,9.292,9.297,3.022,7.969,4.742,..,..,..,..,..,..,..,7.556,..,..,0,21.21,38.47,24.319,16.986,11.982,16.2,26.783,19.234,36.621,24.421,22.414,..
Belgium,USD (2021 prices and exchange rates),Other cross-cutting technologies/research ,44.512,38.319,40.125,3.206,9.758,12.054,6.413,13.125,12.268,10.713,15.316,9.372,8.077,5.564,0.973,0,..,3.492,3.881,2.156,3.175,3.186,1.979,2.473,1.736,0.993,..,..,..,..,..,..,..,6.612,..,..,0,4.123,4.973,4.052,5.595,2.604,2.852,5.323,11.803,12.794,6.42,6.775,..
Belgium,USD (2021 prices and exchange rates),Unallocated ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,5.74,0.682,0,1.875,0,0,..
Belgium,USD (2021 prices and exchange rates),Total Budget,329.327,372.378,358.656,298.123,234.969,249.245,311.515,271.232,250.539,229.226,243.189,224.201,205.472,173.23,144.79,99.703,..,..,..,..,78.485,79.77,102.379,98.19,124.448,87.433,..,..,..,..,..,..,..,141.845,..,..,80.849,213.586,292.733,267.063,226.556,216.117,222.022,206.842,220.072,296.175,359.5,314.163,..
Belgium,USD (2021 prices and PPP),Energy efficiency,31.926,29.606,31.904,22.389,14.633,19.404,21.781,24.409,18.445,24.906,29.493,18.088,21.412,7.212,7.845,1.81,..,14.406,6.25,13.383,18.196,16.02,20.73,18.333,26.833,8.119,..,..,..,..,..,..,..,39.733,..,..,0,72.304,123.48,80.34,79.928,81.711,66.248,64.328,82.553,97.955,178.911,135.099,..
Belgium,USD (2021 prices and PPP),Fossil fuels ,12.895,15.224,14.887,17.194,8.406,14.953,24.606,35.067,40.607,46.406,24.607,24.398,31.7,14.486,9.413,9.232,..,1.893,2.537,2.265,3.206,2.574,3.111,4.309,0.872,1.645,..,..,..,..,..,..,..,3.24,..,..,0,0,3.897,0.157,2.424,2.714,1.043,0,1.215,0.457,4.939,6.275,..
Belgium,USD (2021 prices and PPP),Renewables ,0.887,2.476,3.054,4.684,5.866,14.818,25.166,39.44,19.495,28.649,32.713,31.945,12.659,9.816,4.575,1.059,..,0.661,3.928,4.497,4.746,7.397,5.526,6.188,2.54,1.999,..,..,..,..,..,..,..,25.59,..,..,0,27.607,27.749,29.899,41.7,26.928,22.799,24.072,16.767,34.63,27.096,16.671,..
Belgium,USD (2021 prices and PPP),Nuclear,234.725,295.05,275.12,288.725,225.314,215.324,265.1,191.318,191.722,148.968,172.351,169.66,158.862,159.91,138.443,98.923,..,..,..,..,51.879,50.839,74.646,77,100.758,81.511,..,..,..,..,..,..,..,76.179,..,..,92.305,112.706,129.14,162.119,103.904,116.87,133.202,107.487,112.366,136.296,157.463,140.35,..
Belgium,USD (2021 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.026,..,..,0,2.31,0.344,0,4.92,1.865,1.885,2.834,2.922,10.247,6.821,26.961,..
Belgium,USD (2021 prices and PPP),Other power and storage technologies ,44.749,39.034,38.702,3.723,2.903,6.302,11.682,4.444,1.765,0.553,1.001,1.179,0.734,0,3.92,2.808,..,0.188,4.954,14.2,7.953,10.609,10.614,3.451,9.099,5.414,..,..,..,..,..,..,..,8.626,..,..,0,24.216,43.922,27.765,19.393,13.68,18.495,30.578,21.96,41.81,27.881,25.59,..
Belgium,USD (2021 prices and PPP),Other cross-cutting technologies/research,50.819,43.749,45.811,3.66,11.14,13.762,7.321,14.985,14.007,12.231,17.486,10.7,9.221,6.352,1.111,0,..,3.987,4.43,2.462,3.625,3.637,2.259,2.823,1.982,1.134,..,..,..,..,..,..,..,7.549,..,..,0,4.707,5.677,4.626,6.387,2.973,3.256,6.077,13.475,14.607,7.329,7.735,..
Belgium,USD (2021 prices and PPP),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,6.553,0.779,0,2.14,0,0,..
Belgium,USD (2021 prices and PPP),Total Budget ,375.993,425.144,409.478,340.367,268.265,284.563,355.657,309.665,286.04,261.707,277.649,255.97,234.587,197.777,165.306,113.831,..,..,..,..,89.606,91.073,116.887,112.104,142.082,99.822,..,..,..,..,..,..,..,161.945,..,..,92.305,243.852,334.213,304.906,258.659,246.741,253.483,236.151,251.256,338.143,410.441,358.68,..
Belgium,Euro (2021 prices and exchange rates),Energy efficiency,23.657,21.938,23.641,16.59,10.843,14.378,16.14,18.087,13.668,18.455,21.854,13.403,15.866,5.344,5.813,1.341,..,10.675,4.631,9.917,13.483,11.871,15.361,13.585,19.883,6.016,..,..,..,..,..,..,..,29.442,..,..,0,53.577,91.499,59.532,59.227,60.548,49.09,47.667,61.172,72.585,132.573,100.108,..
Belgium,Euro (2021 prices and exchange rates),Fossil fuels ,9.555,11.281,11.031,12.741,6.229,11.08,18.233,25.985,30.09,34.387,18.234,18.079,23.49,10.734,6.975,6.841,..,1.403,1.88,1.678,2.376,1.907,2.305,3.193,0.646,1.219,..,..,..,..,..,..,..,2.401,..,..,0,0,2.888,0.116,1.796,2.011,0.773,0,0.9,0.339,3.66,4.65,..
Belgium,Euro (2021 prices and exchange rates),Renewables ,0.657,1.835,2.263,3.471,4.347,10.98,18.648,29.225,14.446,21.229,24.24,23.671,9.38,7.274,3.39,0.785,..,0.49,2.911,3.332,3.517,5.481,4.095,4.585,1.882,1.481,..,..,..,..,..,..,..,18.962,..,..,0,20.457,20.562,22.155,30.9,19.954,16.894,17.837,12.424,25.661,20.078,12.353,..
Belgium,Euro (2021 prices and exchange rates),Nuclear,173.931,218.632,203.864,213.945,166.958,159.555,196.439,141.767,142.066,110.385,127.712,125.718,117.717,118.493,102.586,73.302,..,..,..,..,38.442,37.672,55.313,57.057,74.662,60.4,..,..,..,..,..,..,..,56.449,..,..,68.398,83.515,95.693,120.13,76.993,86.601,98.703,79.648,83.263,100.995,116.68,103.999,..
Belgium,Euro (2021 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.76,..,..,0,1.712,0.255,0,3.646,1.382,1.397,2.1,2.165,7.593,5.054,19.978,..
Belgium,Euro (2021 prices and exchange rates),Other power and storage technologies ,33.159,28.924,28.678,2.759,2.151,4.67,8.656,3.293,1.308,0.41,0.742,0.874,0.544,0,2.905,2.081,..,0.139,3.671,10.522,5.893,7.861,7.865,2.557,6.742,4.012,..,..,..,..,..,..,..,6.392,..,..,0,17.944,32.546,20.574,14.37,10.137,13.705,22.658,16.272,30.981,20.66,18.962,..
Belgium,Euro (2021 prices and exchange rates),Other cross-cutting technologies/research,37.657,32.418,33.946,2.712,8.255,10.198,5.425,11.104,10.379,9.063,12.957,7.929,6.833,4.707,0.823,0,..,2.954,3.283,1.824,2.686,2.695,1.674,2.092,1.469,0.84,..,..,..,..,..,..,..,5.594,..,..,0,3.488,4.207,3.428,4.733,2.203,2.413,4.503,9.985,10.824,5.431,5.732,..
Belgium,Euro (2021 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,4.856,0.577,0,1.586,0,0,..
Belgium,Euro (2021 prices and exchange rates),Total Budget ,278.611,315.032,303.423,252.212,198.784,210.861,263.542,229.462,211.956,193.925,205.738,189.674,173.829,146.553,122.492,84.349,..,..,..,..,66.398,67.485,86.613,83.069,105.283,73.968,..,..,..,..,..,..,..,120.001,..,..,68.398,180.694,247.652,225.935,191.666,182.835,187.831,174.988,186.181,250.564,304.137,265.782,..
Brazil,National currency (nominal),Energy efficiency ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.853,123.85,112.592,206.817,247.321,270.235,227.312,298.306,..,..
Brazil,National currency (nominal),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1417.052,1560.569,1344.801,1305.233,1614.242,2249.68,1987.856,1400.322,..,..
Brazil,National currency (nominal),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,578.121,743.977,635.279,568.735,531.76,467.271,380.153,402.554,..,..
Brazil,National currency (nominal),Nuclear ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.89,37.364,25.128,27.855,61.718,69.823,96.19,96.433,..,..
Brazil,National currency (nominal),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.582,5.692,7.024,6.979,2.366,3.149,8.248,18.508,..,..
Brazil,National currency (nominal),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,403.619,460.295,370.452,323.467,452.832,521.413,643.943,704.361,..,..
Brazil,National currency (nominal),Other cross-cutting technologies/research ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.291,76.006,91.9,89.614,88.795,60.099,120.837,217.54,..,..
Brazil,National currency (nominal),Unallocated ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,..,..
Brazil,National currency (nominal),Total Budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2624.409,3007.754,2587.175,2528.699,2999.035,3641.67,3464.538,3138.024,..,..
Brazil,National Currency (2021 prices),Energy efficiency ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,166.8,189.931,160.521,272.753,314.619,328.988,265.515,331.407,..,..
